Date,Open,High,Low,Close,Volume
2015-03-06,38.7941,39.3565,38.68,39.3565,928084.24314883
2015-03-09,40.1236,40.1236,39.0402,39.7801,1330962.2790081
2015-03-10,39.5894,39.701,38.8065,38.9067,1220791.7008218
2015-03-11,38.7432,38.991,37.8917,38.1528,1339073.0313295
2015-03-12,38.1677,38.5824,37.9286,38.0332,2583425.4035854
2015-03-13,37.9559,38.0973,36.9269,37.1035,1367430.506613
2015-03-16,36.9911,37.8785,36.9911,37.3153,889387.74936661
2015-03-17,37.3153,38.6105,37.3153,38.3786,2447934.756871
2015-03-18,38.3786,39.6035,38.3715,39.4277,2708780.7394853
2015-03-19,39.4277,39.8987,39.23,39.744,2452109.0573502
2015-03-20,39.73,40.1315,39.6597,40.1315,3652341.0764772
